sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,8
1,0.35,0.89,-3.245,0.8125,8
2,0.35,0.8225,-2.97,0.7325,8
3,0.35,0.77875,-2.81,0.705,8
4,0.35,0.73,-2.6,0.6625,8
5,0.35,0.72,-2.55,0.6425,8
6,0.35,0.67875,-2.525,0.635,8
7,0.35,0.65125,-2.375,0.6025,8
8,0.35,0.61375,-2.245,0.555,8
9,0.35,0.5775,-2.15,0.5175,8
10,0.35,0.53875,-2.18,0.5225,8
11,0.35,0.52125,-2.155,0.54,8
12,0.35,0.515,-2.025,0.4975,8
13,0.35,0.44625,-2.125,0.53,8
14,0.35,0.4025,-2.04,0.5075,8
15,0.35,0.34625,-1.92,0.5,8
16,0.35,0.29375,-1.905,0.48,8
17,0.35,0.27625,-2.11,0.5325,8
18,0.35,0.23875,-1.915,0.4625,8
19,0.35,0.215,-1.72,0.4375,8
20,0.35,0.195,-1.755,0.4475,8
21,0.35,0.18,-1.715,0.4375,8
22,0.35,0.14125,-1.84,0.46,8
23,0.35,0.1475,-1.825,0.45,8
24,0.35,0.15375,-1.88,0.455,8
25,0.35,0.1575,-1.9,0.4625,8
26,0.35,0.1625,-2.03,0.495,8
27,0.35,0.11375,-1.87,0.4725,8
28,0.35,0.11125,-1.955,0.49,8
29,0.35,0.0425,-2.005,0.4775,8
30,0.35,0.0425,-1.795,0.4475,8
31,0.35,0.09625,-1.74,0.4275,8
32,0.35,0.0875,-1.715,0.4275,8
33,0.35,0.07,-1.79,0.4375,8
34,0.35,0.0475,-1.675,0.425,8
35,0.35,0.0325,-1.815,0.4575,8
36,0.35,0.02375,-1.79,0.4625,8
37,0.35,0.03125,-1.915,0.485,8
38,0.35,-0.02375,-1.75,0.435,8
39,0.35,-0.0425,-1.63,0.4075,8
40,0.35,-0.0475,-1.68,0.4275,8
41,0.35,-0.09125,-1.765,0.4525,8
42,0.35,-0.09875,-1.735,0.435,8
43,0.35,-0.13125,-1.85,0.45,8
44,0.35,-0.0875,-1.79,0.4425,8
45,0.35,-0.07,-1.79,0.455,8
46,0.35,-0.07125,-1.67,0.4175,8
47,0.35,-0.0575,-1.79,0.435,8
48,0.35,-0.04625,-1.69,0.43,8
49,0.35,-0.065,-1.65,0.415,8
50,0.35,-0.07125,-1.855,0.445,8
