sweeps,beta,magnetisation,energy,G,seed
0,1.11,1,-4,1,24
1,1.11,1,-4,1,24
2,1.11,1,-4,1,24
3,1.11,1,-4,1,24
4,1.11,1,-4,1,24
5,1.11,1,-4,1,24
6,1.11,1,-4,1,24
7,1.11,1,-4,1,24
8,1.11,1,-4,1,24
9,1.11,1,-4,1,24
10,1.11,1,-4,1,24
11,1.11,1,-4,1,24
12,1.11,1,-4,1,24
13,1.11,0.99875,-3.99,0.9975,24
14,1.11,1,-4,1,24
15,1.11,1,-4,1,24
16,1.11,0.99875,-3.99,0.9975,24
17,1.11,1,-4,1,24
18,1.11,1,-4,1,24
19,1.11,0.99875,-3.99,0.9975,24
20,1.11,0.99875,-3.99,0.9975,24
21,1.11,0.99875,-3.99,0.9975,24
22,1.11,1,-4,1,24
23,1.11,1,-4,1,24
24,1.11,1,-4,1,24
25,1.11,1,-4,1,24
26,1.11,0.99875,-3.99,0.9975,24
27,1.11,1,-4,1,24
28,1.11,1,-4,1,24
29,1.11,1,-4,1,24
30,1.11,1,-4,1,24
31,1.11,1,-4,1,24
32,1.11,1,-4,1,24
33,1.11,1,-4,1,24
34,1.11,1,-4,1,24
35,1.11,1,-4,1,24
36,1.11,1,-4,1,24
37,1.11,1,-4,1,24
38,1.11,1,-4,1,24
39,1.11,0.99875,-3.99,0.9975,24
40,1.11,1,-4,1,24
41,1.11,1,-4,1,24
42,1.11,1,-4,1,24
43,1.11,1,-4,1,24
44,1.11,1,-4,1,24
45,1.11,1,-4,1,24
46,1.11,1,-4,1,24
47,1.11,0.99875,-3.99,0.9975,24
48,1.11,1,-4,1,24
49,1.11,1,-4,1,24
50,1.11,1,-4,1,24
