sweeps,beta,magnetisation,energy,G,seed
0,0.4,1,-4,1,10
1,0.4,0.9375,-3.565,0.89,10
2,0.4,0.91,-3.405,0.8475,10
3,0.4,0.86625,-3.215,0.8025,10
4,0.4,0.8375,-3.06,0.7525,10
5,0.4,0.76875,-2.765,0.6825,10
6,0.4,0.74625,-2.675,0.69,10
7,0.4,0.74,-2.83,0.7075,10
8,0.4,0.68375,-2.615,0.6775,10
9,0.4,0.6625,-2.52,0.65,10
10,0.4,0.6425,-2.465,0.6175,10
11,0.4,0.6375,-2.485,0.63,10
12,0.4,0.6175,-2.485,0.615,10
13,0.4,0.59625,-2.505,0.6325,10
14,0.4,0.585,-2.505,0.625,10
15,0.4,0.62375,-2.535,0.635,10
16,0.4,0.60875,-2.585,0.65,10
17,0.4,0.63375,-2.57,0.635,10
18,0.4,0.6375,-2.66,0.66,10
19,0.4,0.605,-2.645,0.6575,10
20,0.4,0.59875,-2.58,0.645,10
21,0.4,0.59875,-2.6,0.67,10
22,0.4,0.5825,-2.68,0.68,10
23,0.4,0.5675,-2.595,0.645,10
24,0.4,0.56625,-2.525,0.64,10
25,0.4,0.58125,-2.615,0.66,10
26,0.4,0.5775,-2.56,0.65,10
27,0.4,0.53375,-2.34,0.5975,10
28,0.4,0.51625,-2.405,0.6175,10
29,0.4,0.49875,-2.42,0.6025,10
30,0.4,0.4775,-2.35,0.59,10
31,0.4,0.515,-2.405,0.6125,10
32,0.4,0.56125,-2.515,0.6275,10
33,0.4,0.57625,-2.57,0.65,10
34,0.4,0.53375,-2.385,0.5925,10
35,0.4,0.5425,-2.365,0.595,10
36,0.4,0.5475,-2.405,0.6025,10
37,0.4,0.53375,-2.38,0.5875,10
38,0.4,0.47125,-2.245,0.5525,10
39,0.4,0.47875,-2.28,0.565,10
40,0.4,0.4875,-2.305,0.575,10
41,0.4,0.45625,-2.255,0.555,10
42,0.4,0.47625,-2.36,0.59,10
43,0.4,0.455,-2.335,0.57,10
44,0.4,0.48,-2.375,0.6025,10
45,0.4,0.46625,-2.265,0.55,10
46,0.4,0.4325,-2.315,0.575,10
47,0.4,0.39,-2.375,0.5825,10
48,0.4,0.35625,-2.18,0.5425,10
49,0.4,0.3225,-2.14,0.52,10
50,0.4,0.31,-2.22,0.535,10
