sweeps,beta,magnetisation,energy,G,seed
0,0.6,1,-4,1,4
1,0.6,0.99125,-3.93,0.9825,4
2,0.6,0.98,-3.86,0.965,4
3,0.6,0.98375,-3.87,0.9675,4
4,0.6,0.9775,-3.835,0.9575,4
5,0.6,0.9775,-3.835,0.96,4
6,0.6,0.98,-3.84,0.96,4
7,0.6,0.9725,-3.8,0.9475,4
8,0.6,0.98375,-3.88,0.97,4
9,0.6,0.98,-3.86,0.965,4
10,0.6,0.9725,-3.79,0.945,4
11,0.6,0.97,-3.805,0.9475,4
12,0.6,0.97125,-3.8,0.9475,4
13,0.6,0.9725,-3.82,0.955,4
14,0.6,0.97375,-3.815,0.9525,4
15,0.6,0.97625,-3.82,0.9575,4
16,0.6,0.97125,-3.785,0.9475,4
17,0.6,0.98125,-3.85,0.9625,4
18,0.6,0.9675,-3.755,0.94,4
19,0.6,0.97125,-3.79,0.9475,4
20,0.6,0.96625,-3.775,0.9425,4
21,0.6,0.9675,-3.795,0.95,4
22,0.6,0.97625,-3.835,0.96,4
23,0.6,0.9825,-3.885,0.97,4
24,0.6,0.98125,-3.86,0.965,4
25,0.6,0.985,-3.88,0.97,4
26,0.6,0.98,-3.85,0.9625,4
27,0.6,0.98,-3.87,0.9675,4
28,0.6,0.975,-3.845,0.9575,4
29,0.6,0.9725,-3.84,0.9575,4
30,0.6,0.9675,-3.79,0.9425,4
31,0.6,0.965,-3.77,0.9425,4
32,0.6,0.97375,-3.815,0.955,4
33,0.6,0.97375,-3.82,0.955,4
34,0.6,0.97625,-3.83,0.96,4
35,0.6,0.975,-3.83,0.9575,4
36,0.6,0.96875,-3.785,0.9475,4
37,0.6,0.96875,-3.77,0.94,4
38,0.6,0.98125,-3.87,0.9675,4
39,0.6,0.98,-3.845,0.96,4
40,0.6,0.9775,-3.83,0.955,4
41,0.6,0.9825,-3.865,0.9675,4
42,0.6,0.97875,-3.85,0.9625,4
43,0.6,0.96375,-3.77,0.94,4
44,0.6,0.96375,-3.77,0.94,4
45,0.6,0.965,-3.77,0.94,4
46,0.6,0.9725,-3.825,0.9575,4
47,0.6,0.96,-3.73,0.9375,4
48,0.6,0.9675,-3.765,0.94,4
49,0.6,0.97625,-3.825,0.9525,4
50,0.6,0.97375,-3.82,0.95,4
