sweeps,beta,magnetisation,energy,G,seed
0,0.2,1,-4,1,3
1,0.2,0.62875,-2.02,0.5125,3
2,0.2,0.4,-1.37,0.355,3
3,0.2,0.24,-1.06,0.2625,3
4,0.2,0.14625,-0.96,0.25,3
5,0.2,0.1275,-0.855,0.2325,3
6,0.2,0.07375,-0.86,0.255,3
7,0.2,0.03,-0.89,0.225,3
8,0.2,0.035,-0.775,0.22,3
9,0.2,0.02875,-0.85,0.21,3
10,0.2,0.03,-0.705,0.15,3
11,0.2,0.04,-0.825,0.2,3
12,0.2,0.02375,-0.835,0.175,3
13,0.2,0.07625,-0.85,0.23,3
14,0.2,0.10125,-0.875,0.21,3
15,0.2,0.055,-0.85,0.2275,3
16,0.2,0.035,-0.775,0.185,3
17,0.2,0.0375,-0.88,0.23,3
18,0.2,0.0075,-0.91,0.2275,3
19,0.2,0.02625,-0.81,0.2,3
20,0.2,0.0625,-0.895,0.23,3
21,0.2,0.095,-0.78,0.205,3
22,0.2,0.07625,-0.865,0.19,3
23,0.2,0.0625,-0.885,0.2325,3
24,0.2,0.0675,-0.935,0.27,3
25,0.2,0.025,-0.785,0.2125,3
26,0.2,0.04,-0.76,0.1775,3
27,0.2,0.03375,-0.82,0.19,3
28,0.2,0.0375,-0.795,0.2025,3
29,0.2,0.055,-0.94,0.23,3
30,0.2,0.0825,-0.84,0.1775,3
31,0.2,0.035,-0.87,0.2325,3
32,0.2,0.02875,-0.885,0.2475,3
33,0.2,0.07125,-1.025,0.225,3
34,0.2,0.05,-0.87,0.225,3
35,0.2,0.0375,-0.875,0.2375,3
36,0.2,0.04,-0.795,0.2025,3
37,0.2,-0.04125,-0.895,0.21,3
38,0.2,0.02,-0.795,0.22,3
39,0.2,0.01875,-0.865,0.235,3
40,0.2,-0.03375,-0.895,0.2375,3
41,0.2,-0.0125,-0.825,0.2075,3
42,0.2,-0.05125,-0.795,0.2025,3
43,0.2,-0.01375,-0.875,0.2275,3
44,0.2,-0.015,-0.815,0.2075,3
45,0.2,-0.02625,-0.71,0.185,3
46,0.2,0.015,-0.75,0.1675,3
47,0.2,0.005,-0.85,0.2225,3
48,0.2,0.01125,-0.83,0.195,3
49,0.2,0.0525,-0.86,0.21,3
50,0.2,0.085,-0.895,0.1975,3
